wav_filename,wav_filesize,transcript
01fab729d5.wav,112078,ফরিদপুরের বোয়ালমারী
01fabb8e65.wav,211278,তিনি বিনোদন বিচিত্রা পুরস্কার পান
01fabd3f19.wav,92878,আমদানি করে থাকে
01fb988eea.wav,128078,অক্সফোর্ড স্ট্রীটের
01fbb4d53e.wav,140878,বুদ্ধি খুলল না সীতুর
01fbbaecf1.wav,124878,চট্টগ্রাম-কক্সবাজার সড়ক অবরোধ করে
01fc6ad999.wav,67278,শিরোনামহীন
01fcfdbf2a.wav,118478,সুযোগই ছিল না গোলরক্ষকের
01fdd84eeb.wav,134478,যেসব সম্পাদকীয়-নিবন্ধ লিখেছেন
01fe0c9367.wav,76878,মোহাম্মদ রুবেল
01fe78dfa9.wav,108878,জানালার নীল পর্দাগুলো ওড়ায়
01fe7eddd7.wav,102478,২২-২৩ বছর হবে
01fec34fc6.wav,137678,সোমবারে মদগৃহে
01fedbe9d7.wav,96078,তবে সমস্যাগুলো
01ffa7a3a5.wav,118478,সমর্থন দিয়েছে
01fff922a1.wav,99278,পরিণতি লাভ করবে না
020076eb22.wav,92878,আবারও তদন্ত শুরু করেছি
020081f78f.wav,102478,তা নিয়ন্ত্রণ করা উচিত
0200d847db.wav,80078,সমারোহ করিয়া
0200fabd56.wav,108878,গ্রামে জন্ম ও বড় হলেই
020174e8dd.wav,163278,ক্যাডমিয়াম সালফাইড
020211ac4c.wav,124878,দিল্লির লোকসভার
020228f135.wav,144078,বিশেষ করে এখানে শাওনকে ডেমোনাইজ করার একটা চেষ্টা চলছে।
02025acb49.wav,124878,তাহা এই স্থানে সন্নিবেশিত হইল
02027e10b8.wav,108878,তবে ট্রেড ইউনিয়ন করতে
0202e2d34f.wav,99278,সে বাসার গৃহকর্ত্রী
0203919ff5.wav,118478,কাবা শরীফের ইতিহাস
0203a27e48.wav,96078,সাজা চেয়েছে তাদের আবেদনে
0203beaf3a.wav,86478,তাঁকে সাহিত্যে
0203fd6455.wav,150478,৩৫তম বিসিএস পরীক্ষা
0204867763.wav,102478,বন্দরবাজারস্থ
02053862ba.wav,102478,তাহার একটি প্রক্ষিপ্ত
020617b619.wav,140878,যারা আছে
02061de48a.wav,102478,যা আপনার-আমার
02065c2c4a.wav,134478,পক্ষপাতিত্বের অভিযোগ
020671b3a6.wav,211278,ফরমালিন দেওয়া দুধের তৈরি মিষ্টি বা দধিতে স্বাদ ও গন্ধ পাওয়া যাবে না।
020692c8ff.wav,112078,সামাজিক যোগাযোগ মাধ্যম
0206ea936e.wav,188878,স্বাভাবিক করা হয়
0206eaf8b0.wav,172878,তারা রায় নিয়ে
0206fd60a5.wav,105678,প্রাথমিক পুঁজি
0207e2f1ee.wav,92878,সেগুলোকে নতুন চোখে
020861295c.wav,99278,গর্তে ঢুকেছিল হয়তো
02088fb3f2.wav,86478,গ্রেপ্তারদের মধ্যে
0208cecab3.wav,112078,শিক্ষা অফিসে দিতে হয়েছে
0208ead7c4.wav,64078,তিনি এর পর
02091a1a2c.wav,99278,আমার মতো ভবঘুরে
0209e5b81c.wav,112078,অ্যাপাচি সফটওয়্যার
020a7687a8.wav,86478,পপুলার আর্ট
020ace56cc.wav,147278,ওই ছাত্রী বিভাগীয় প্রধান বরাবর
020b4f5381.wav,86478,সাইবার যুদ্ধ
020b84a59f.wav,131278,পর ব্রোঙ্কসভিলে
020bf068ef.wav,137678,এই অভিযানের সময় মারা গেছেন
020cd7ae62.wav,121678,"বরিশাল, রাজশাহী, গাইবান্ধা সহ"
020d82ddec.wav,188878,মৃত্যু ২০ মার্চ ১৯৮৮
020da43a32.wav,73678,বহনের কারণে
020da70cc1.wav,73678,ব্রিফ করা হবে
020dbbe30a.wav,99278,কার হাতে তুইল্যা দিবা কও
020df535da.wav,96078,তিনি দোষী সাব্যস্ত হয়েছেন
020e32993c.wav,86478,১২ জনের বিরুদ্ধে
020edbc626.wav,108878,একটি প্রতিবেদনে বলা হয়েছে
020f3fcd35.wav,76878,কারও পক্ষে
020f7a435f.wav,188878,বিজিএমইএ সভাপতি মো. সফিউল ইসলাম মহিউদ্দিন
020f935666.wav,140878,নিচে নন
020ff7281c.wav,89678,অকথিয়ুর শহরের
02104dff7c.wav,118478,উপাসনার কথা নেই
02105d30d7.wav,156878,দুর্নীতিবিরোধী আন্তর্জাতিক সংস্থা
021082b040.wav,76878,ভাড়া করা
0210e2e442.wav,118478,এ বছরই প্রকাশিত হয়েছে
021196e95f.wav,86478,ওর জীবন চলব
0211f8b736.wav,76878,এবং এলাকায় তিনি
0212afa287.wav,92878,ব্যাপকভাবে ইন্টারনেটের ছবি
0212bfeb8f.wav,76878,আলোচনায় বসেছেন
0212e221a0.wav,134478,বোমা ফেলতে শুরু করলো।
0213394a21.wav,76878,এ পেশায় তিনি
02134b0229.wav,147278,ক্রেতাদের একটা বড় অংশ
0213f9a1d6.wav,99278,লোকসভায়
0214ea6a44.wav,131278,বিচ্ছিরি রকমের রেইনি
021507f9db.wav,131278,মালদ্বীপ উপকূলের একদল বাসিন্দা
02159ab28c.wav,108878,কার্যকরী ডেটারেন্স
0215a7dbe4.wav,134478,এই নির্বাচন বর্জন করছেন
02166873b3.wav,131278,তার কক্ষটিও ছিল
021668930a.wav,83278,শিক্ষা অর্জনের জন্য
021697c7f3.wav,156878,১৯৯৯ সালের মে মাসে
0216a78b7c.wav,80078,বিশেষ ভূমিকা রেখেছেন
0216b85e40.wav,131278,মৃত্যুর মতো শূন্য
0216d939e6.wav,134478,যার বিপরীতে দাঁড়িয়ে
02177c4a6d.wav,83278,সব সম্পর্ক
0217962d9b.wav,86478,গলির মোড়ে
0217fdbfe1.wav,67278,সত্য
02184e2480.wav,67278,যুক্তরাষ্ট্র
0218f9b279.wav,105678,বাহির করার সঙ্গে
021928951e.wav,144078,বালক-বালিকাদের যাতায়াত করা
02196849c0.wav,121678,অদ্বৈত বেদান্ত
02198d945b.wav,96078,আনা সহজ নয়
021a61a297.wav,99278,আন্তর্জাতিক খ্যাতিসম্পন্ন
021aec39ba.wav,83278,রচিত হলে
021b4e6892.wav,150478,আছিল না কুনোকালে
021b8a921a.wav,121678,আসন রয়েছে এক হাজার ৫০টি
021bb0258c.wav,92878,প্রশ্ন হতে পারে
021c061434.wav,131278,সান্দ্রতাহীন প্রবাহ
021c173afd.wav,96078,রাঙা ফ্যাশনে থাকছে
021c2aaae2.wav,118478,কিছু প্রয়োজনীয় পরামর্শ
021c4b245e.wav,134478,অতটা উদ্বিগ্ন নয়
021c4b4515.wav,99278,তেমন বড় আকারের
021cee869d.wav,102478,এটুআই প্রোগ্রাম মূলত
021d480003.wav,64078,এ-যাত্রার মতো
021d5e26b8.wav,80078,তাহলে বুঝতে পারতাম
021e05a822.wav,115278,তখনো পুরুষশূন্য
021e22217d.wav,70478,দিতে পারবে না
021e4f7da4.wav,112078,পুলিশের পক্ষ থেকে বলা হচ্ছে
021e53700c.wav,102478,তাদের গাড়ি লক্ষ্য করে
021eb9e51f.wav,160078,জ্যাঠামশায় এ প্রশ্নের
021f82c633.wav,108878,হুমায়ুন আহমেদ
021fb4302e.wav,112078,বাঁয়ে নতুন বাজার
022020159f.wav,105678,তদন্তে কমিটি গঠন করা হয়েছে
0220875b6e.wav,99278,খলিফা বলে পরিচিত
02212128d5.wav,163278,তাঁহাদিগের কৃত ভক্তিব্যাখ্যা
022169d706.wav,179278,সুবল জিজ্ঞাসা করিল
02217cfbce.wav,96078,উত্তরের তৃষ্ণায়
0221849f39.wav,112078,"বাস যাবে, বাস আসবে"
022195a6e6.wav,108878,২ লাখ ৫১ হাজার মানুষ
022254f3a7.wav,134478,একে অপরের মুখোমুখি হয়
02225eec3a.wav,134478,প্রকাশনা উৎসবে উপস্থিত ছিলেন
0222b3094a.wav,131278,বিনিময়ে আপনার স্বাক্ষর চাই
0222e8f1b3.wav,112078,এজলাস কক্ষের সামনে
0223a6d341.wav,140878,প্রেসিডেন্টের ক্ষমতাচ্যুতির পর
0223fd253b.wav,108878,সিকিউরিটি গার্ডদের ডাকা হলো
02244c8812.wav,76878,অভিনয়ের ক্ষেত্রে
0224cbbe52.wav,105678,তাঁহার কাছে গিয়া দাঁড়াইল
0224db2375.wav,99278,আন্তর্জাতিক খ্যাতিসম্পন্ন
022673ba1b.wav,108878,মার্শকে নির্বাচক কমিটির
02268a4b0c.wav,121678,অরিজিত সিং
02270d8de8.wav,140878,অনেক ঘটনার সোজা উত্তর হলো
02273a5ebf.wav,67278,১১ নভেম্বর
022765f986.wav,156878,সরাসরি বিশ্বকাপে খেলার সুযোগ পাবে
022781e5e0.wav,172878,কমপক্ষে ২০টি জেলায়
0227b4c333.wav,92878,যেহেতু তাঁর গানগুলো
0228312cbe.wav,76878,হতাশার মতোন
02283c4463.wav,163278,তবে কিছু উপকারী
02288eef80.wav,60878,মা’র পেছনে
0228aabb4c.wav,118478,যে দায়টি তার নয়
0228b8253b.wav,70478,প্রাথমিক ভাবে
0228c94b22.wav,144078,একজন হিসাব বিভাগ
022914754f.wav,121678,তামিম ও জুনায়েদ সিদ্দিক
022962e3aa.wav,89678,আমাদের থেকে তাদের
02298a247d.wav,147278,৬ ডিসেম্বর ভোররাতে পাকসেনাসহ
0229ea65d9.wav,144078,১৮৭২ সালে অসমীয়াকে
022a43fcec.wav,57678,প্রেমের চিঠি
022a5259ce.wav,108878,মোদির বাড়ি থেকে
022aa430ec.wav,67278,ঘটেছে তার প্রকাশ
022adda72f.wav,118478,এসময় সর্বোচ্চ সতর্কাবস্থায়
022af0740a.wav,131278,জামাতাকে পরিহার করার
022afff3bd.wav,105678,ধু-তে যাতায়াত করিত
022b145fae.wav,140878,সবাইকে সহায়তা দেওয়ার মতো
022b1951b3.wav,89678,ছবি দেখানোর বদলে
022b278faf.wav,336078,বাংলাদেশের পোশাক খাতে একের পর এক ভয়াবহ দুর্ঘটনায় তারা মানুষকে সহজে বোঝাতে পারছে এত সস্তায় কাপড় কিভাবে আসছে।
022b48a6f6.wav,83278,মুসলমানি
022b4c4b83.wav,99278,কেবল ‘পাগলা দাশু’
022b95fb8e.wav,89678,নাজিয়া এবং ফাইজিয়া
022b96ba9d.wav,144078,তৃণমূল কংগ্রেস সমর্থকদের ওপরে
022bc1ee81.wav,70478,আমাদের সময়
022c00544b.wav,163278,পাকিস্তানে শরণার্থী শিবিরে
022c3410af.wav,67278,উপস্থাপনা করবেন
022c7fc9ba.wav,118478,বছরে স্থূলতাজনিত
022d1d6259.wav,80078,জামিন নেন
022d2b60a5.wav,108878,এই অবরোধের সময়
022d7a9092.wav,128078,বরাবরই আগ্রহ ছিল
022d81a7f8.wav,153678,এই ইস্কাটনের বাসায় উঠবে না
022d8c745b.wav,86478,হাসনাত আবদুল হাই
022e4161ff.wav,112078,ওই ওয়ার্ডে হিন্দুসম্প্রদায়ের
022ec37793.wav,96078,আগ্রহীদের ৩০ এপ্রিল
022ed6ec95.wav,137678,গভীর অন্তস্তলের সন্ধান পাবে না
022f87b54e.wav,176078,তদানীন্তন জেলা প্রশাসক
022fb7eefe.wav,99278,তখন মোটে
022fc6f81f.wav,92878,শফিকুল ইসলাম একজন সন্ত্রাসী
02309e1cb3.wav,102478,আদালত মুলতবি করা হয়েছে
0230c7961a.wav,105678,একটি পোশাক কারখানার
0230da8683.wav,86478,পজিশন
023166e1e1.wav,102478,হজ ব্যবস্থা সুষ্ঠু হলেও
0231a0f20f.wav,92878,খানিকটা আলস্য করেন
0231ac08a5.wav,92878,কেটে ফেলছে ডাক্তার
0231e50e24.wav,131278,প্রাইভেট সেক্রেটারি ছাড়াই
0232bd4062.wav,80078,মেরে ফেলার কথা
023319bcdb.wav,112078,যাওয়ার রাস্তা
023365b8e4.wav,278478,অন্যদিকে গার্মেন্টস ফ্যাক্টরির মালিককে
02337a5dcf.wav,60878,খেলার জন্য
02337f503a.wav,99278,করা হতো
0233c0889f.wav,131278,১৯৭৯ সালের ৭ মার্চ
0233ca8fcd.wav,86478,বুধবার তারা
0233cf8242.wav,89678,শাকিব খানের সঙ্গে
0234674813.wav,172878,"২২ আগস্ট, বৃহস্পতিবার"
0234c292c4.wav,124878,এবং ১৯৪৬ সালে
0234fad00d.wav,156878,যে যার ছেলেবন্ধু
02357d509e.wav,115278,বাজারে সীমাবদ্ধ থাকলেও
0235858754.wav,86478,একজন বলিল
0235f2e57a.wav,89678,প্রত্যাশা করেছিলাম
0235fb6c1d.wav,182478,ক্রিমিয়ার নতুন প্রশাসন
02364b5e3f.wav,163278,পরিপাটি একটা সংসার
023662716c.wav,83278,আমরা বড়ই তুষ্ট হয়েছি
0236e1dc2d.wav,198478,লক্ষ্য করে হাতবোমা
0236e40af9.wav,115278,শশী থারুর
02373058ce.wav,128078,মধ্য দিয়ে ঘোষণা করা হবে
02375f6572.wav,150478,তার স্ত্রীর এইচআইভি সংক্রমণ হয়
02376c9c62.wav,96078,বাংলাদেশ সফরে যাওয়ার
0237774fd1.wav,99278,"সুরকার,সঙ্গীত পরিচালক"
0237a0a884.wav,92878,চুল গজানো
023836705b.wav,217678,গ্র্যামী পুরস্কার অনুষ্ঠানে
0238556d2c.wav,140878,মাঝরাতে বিমানটি যোগাযোগ বিচ্ছিন্ন
02386ce8eb.wav,124878,কেউ একজন বললো
02388bf1bc.wav,86478,মুনীর চৌধুরীর ভালোবাসায়
0238e0e9b0.wav,121678,নর নারায়ণের অবতার
02390b59f7.wav,99278,স্মৃতিগন্ধে ভরপুর
0239186f70.wav,54478,ফাইনাল
02392ef4f8.wav,99278,১০১ রান করে
02398e9120.wav,102478,বাংলা গান শুনছেন
02399fc376.wav,112078,অগ্রগতি না হলে
0239ba4bbb.wav,102478,পাকিস্তানের বিপক্ষে ওয়ানডে ম্যাচ
0239d3af1b.wav,96078,তিনি জন্ম গ্রহণ করেন
0239f83cd3.wav,134478,দেশের চলচ্চিত্র উন্নয়ন করপোরেশন
023a2953c5.wav,182478,দুর্যোগ ব্যবস্থাপনা মন্ত্রনালয়ের সাথেও
023a36311a.wav,115278,ঈষৎ মধুর হাসে
023a6da906.wav,80078,নীতি
023ac9390d.wav,115278,এই অভিধানের ব্যঞ্জনবর্ণ অংশ
023b79ef06.wav,121678,উপকূলের আরো কাছাকাছি এসে
023b8e8888.wav,102478,হামেশাই তাঁর গানের
023be327ba.wav,96078,সময় নিয়ে এ বিষয়টিকে
023c336e73.wav,147278,লা ইহা দে রাপ্পাচিনো নামক
023c4a810a.wav,60878,লেয়ার করে
023c9bd472.wav,92878,শেষ পর্যন্ত মজার থাকেনি
023d32916b.wav,99278,চুল পড়া রোধে করনীয়
023e30e945.wav,112078,পল্টু হিসাবে পরিচিত
023e6dd735.wav,92878,একজন আইনজীবী হিসাবে
023f337759.wav,112078,আকসু করেনি
023ffab2ed.wav,118478,মন্তব্য উল্লেখ করেছি
0240013107.wav,105678,রাস্তায় দেখা যায়নি
024039ef4f.wav,99278,জিয়াদ বাহা এল দিন
024049099f.wav,121678,১৮৯৪-১৯৪০
0240595814.wav,160078,মার্কাস ট্রেসকোথিকের সফরের
024066aa92.wav,147278,দুপুরের পর
02407a59ec.wav,150478,একই ক্রেতা একই বাজারের
0240965bfd.wav,124878,ঘটনা তারা ঘটিয়েছে
02415ecb14.wav,140878,কালোজিরা খাওয়ার নিয়ম
0242231512.wav,102478,এ তথ্য জানানো হয়।
024228e1d7.wav,128078,জানিয়েছেন ব্লগার আসিফ মহিউদ্দীন
0242da6676.wav,76878,সিঙ্গাপুর যাওয়ার পর
02431d67c0.wav,76878,লোভ
024343ee18.wav,73678,প্রতিবাদ করার
0243a9ac42.wav,185678,অনেক মগ ও চাকমা জনগোষ্ঠী
0243ae572d.wav,99278,রায় হবে
0243ba4f9b.wav,80078,একটি ভদ্রলোক
0245cd5990.wav,64078,তাদের গ্রহে
02461fd245.wav,112078,তবে কই মোষ
02463609ef.wav,131278,অসাধারণ অভিনয় করেন ছবি বিশ্বাস
02463a7357.wav,112078,সঠিক নিয়মে
02464bb190.wav,102478,টি-টোয়েন্টি ফরম্যাটের খেলায়
0246cb0bd8.wav,99278,নাড়া দেব
02471e64bb.wav,115278,ছোটকু বলে
02477896a5.wav,115278,ধরে রাখে নানিকে
024794d108.wav,115278,এটি তিনি নিশ্চিত হলে
02479aa6fc.wav,89678,জন্ম লন্ডনে
02486853fd.wav,105678,রাস্তাও টিভি চ্যানেলের
0249091217.wav,83278,এগারো বছর আগে
0249779c0c.wav,140878,অন্বেষণে ধাবিত হইলেন
0249896adf.wav,115278,রামপাল যাচ্ছেন কেন
0249929cb0.wav,182478,কিন্তু নিখোঁজ সুব্রত রায়কে
024a739c7c.wav,188878,ব্যাংকগুলোর কিছু পরিমাণ টাকা
024ab3177f.wav,108878,র‍্যাব-এর কর্মকর্তারা বলছেন
024ade6a30.wav,105678,আগেই সিদ্ধান্ত নিয়ে
024ae64f73.wav,99278,পরিষ্কার কিছু বলেননি
024b105f9c.wav,92878,অন্তত ৭৩ জন
024b2fc81d.wav,96078,সুতরাং তার নির্মাণ অভিজ্ঞতায়
024bcb0554.wav,124878,কাল বাসবে না
024bd49c63.wav,124878,আল কায়দা এখন টার্গেট পাল্টিয়ে
024c073bd1.wav,99278,ফাংশনের জন্য
024c247eed.wav,64078,মামলা করতে হলে
024c33c9ff.wav,252878,শেষ পর্যন্ত সমাবেশ ও হরতাল কর্মসূচি স্থগিত করার পর লোকজনের মধ্যে কিছুটা স্বস্তি ফিরে এসেছে।
024d4a4d17.wav,140878,দেশটির নিরাপত্তা কর্মকর্তারা জানিয়েছেন
024ee8e7a1.wav,102478,আমার কোনো
024f41a6df.wav,86478,মীমাংসা করিতে
024f7601b4.wav,131278,রাজহাঁস ও মরাল
025036cc97.wav,83278,এবং একচেটিয়া বাজার
0251070128.wav,73678,মনে হচ্ছে আমরা
02512c3407.wav,89678,কার্যকর হবে
0251731772.wav,124878,কার্যক্ষেত্রেও পুরুষের পরিশ্রমের
0251b3b531.wav,115278,মামুদের চেহারা দেখে বোঝা যায়
0251ccda11.wav,76878,গত চার মাসে
0251d4413c.wav,86478,ভেঙ্গে দিয়েছে
0251f6abb3.wav,99278,অনুসন্ধানের সময়
02524ae038.wav,86478,তারিখ জানা
0252bffdb0.wav,96078,নূর মোহাম্মদ বলেছেন
0253d359a7.wav,108878,পার্টির চেয়ারম্যানকে বাদ দেয়া
0254273edf.wav,92878,অতিবৃষ্টি অরণ্যে
025429befb.wav,80078,আমরা এক এক করে
02544d021d.wav,83278,অল্প কয়েকটি হলে
025471bb77.wav,140878,দুদিন দাড়ি না কামালে
02548e2a48.wav,80078,এনেছে কিনা
0254b49b51.wav,118478,১৮৯৬ সালের
0255145711.wav,134478,১ হাজার ১১৯ জন প্রার্থী
0255a97330.wav,108878,২টি মন্তব্য বাকিটুকু পড়ুন
025645d254.wav,86478,পাঠানো হয়েছে
0256dbdb88.wav,80078,নবীন বাবুকে
0256ee2157.wav,179278,ও কুতুবখালি পর্যন্ত পথ
02571b1dc7.wav,92878,ক্যানসারে ভুগলে
025721a6b7.wav,83278,প্রধান অতিথি হিসেবে
02574b89aa.wav,96078,ছয় আনা বাসিন্দাই চাষা
02575b553d.wav,179278,আসামে ও কেন্দ্রে ক্ষমতায় থাকা
02579ba678.wav,99278,এমন কোন সিদ্ধান্তও
0257cb554c.wav,108878,লোপার স্কুলের চেয়ারম্যান সাহেব
0257e14f03.wav,118478,সেন্টমার্টিন দ্বীপকে
0257e4493d.wav,102478,বিশাল আয়তনের সঙ্গে
0258ce8f74.wav,108878,আজ পর্যন্ত বিভিন্ন দেশে
02591bb619.wav,115278,একটিতে ভাড়া থাকেন
02591e5da4.wav,144078,যা আচার্য জগদীশ চন্দ্র বসু রচিত
025929d437.wav,99278,জর্জ ক্লুনি
02594c8e8f.wav,153678,রাজপুত্র রাজকন্যা মাথা নামাইলেন
02597b3c81.wav,156878,জেলার দুই হাজারেরও
02598bd607.wav,99278,খুঁড়িয়ে খুঁড়িয়ে এসে
025a040452.wav,89678,"ফতেহ খান, সপরিবারে"
025a1bb75b.wav,115278,অভিযুক্ত ব্যক্তি যেই হোন না
025a2549ce.wav,89678,২০১৭ সাল থেকে
025a9c8dfd.wav,134478,গতকাল বুধবার থেকে
025aae856b.wav,118478,তাঁর লোকদের
025b8d176a.wav,73678,একটি ফ্ল্যাটে
025c25014e.wav,83278,ত্রুটির সন্ধান পেয়েছে
025c577d9f.wav,128078,"হরতাল, সরকারী ছুটি সহ"
025cd985ac.wav,102478,পুলিশের দরকার
025cf95805.wav,147278,তালেবানদের সাথে পাকিস্তান সরকারের
025d901079.wav,112078,দারুণ ছন্দে
025daa3006.wav,89678,ব্যাপক প্রাণহানির খবরের পর
025db7797b.wav,118478,২০০৬ সালের অক্টোবর মাস থেকে
025db94d5d.wav,179278,বেশ বেগ পেতে হচ্ছে
025dcba020.wav,99278,আইন সহজ হলে আমি হয়তো
025dd41ad8.wav,80078,দুর্নীতি বিরোধী
025ddc772a.wav,89678,প্রদীপ নন্দী
025de7e8e6.wav,128078,কাজে মন দিতে হয়
025e271dce.wav,115278,গত সপ্তাহে
025ea6c74e.wav,102478,কেউ নেই বললেই চলে
025fc43f03.wav,108878,যে ছ’টি অভিযোগ আনা হয়েছিলো
025fc4fd40.wav,92878,প্রাপ্য অধিকার
025ff47294.wav,153678,কবিদের স্বকণ্ঠে
0260484cda.wav,156878,ঝিকিয়ে ওঠা আলোর
0260a556d8.wav,108878,বেশ সুন্দর
0260c785cb.wav,83278,তাহা বলিয়াছি
0260d368f8.wav,137678,বঙ্গমাতার ভান্ডারের মণিরত্নের
0261110d39.wav,121678,নিজের স্বজনের জন্য
0261a2d2c6.wav,124878,আমরা এখন যে পদার্থকে
026232d7a5.wav,179278,অইন্য কিছু থাকলে দেন
0262ef4cbe.wav,76878,অধিনায়ক নাসির হোসেন
026315ef23.wav,67278,ঐশরিয়া রায়
026339b90d.wav,105678,ধীরে ধীরে তৈরি হতে থাকে
0263baaedd.wav,70478,গোল
026428c3cd.wav,124878,১০. কল্কি সর্বশেষ অবতার
026434c7bd.wav,105678,কোন দম্পতি যদি
02643a85d5.wav,102478,হাসপাতালে নেওয়া হলে
026494c4e8.wav,134478,অন্যতম বড় চাঁদাপ্রদানকারী
0265f13581.wav,140878,প্রধানসহ অন্য শিক্ষকেরা
0265f33662.wav,99278,জামুরিয়া গ্রামে
0266ae90e2.wav,76878,ততটা ঘটেনি
0266bb81d6.wav,89678,পেটের সব কটা ছেলে
0266c86682.wav,105678,বিভিন্ন কারণেই কম্পিউটারে
02682c3c4e.wav,134478,গলায় ছুরির আঘাত ছাড়া
0268785688.wav,172878,সে প্রভেদ পরে বুঝাইব
02687bf319.wav,89678,তখন এখনি
0268ab8d6b.wav,80078,ব্যাখ্যা জনপ্রিয় করার
02691fc8ce.wav,134478,বিদ্যুৎ বিভাগের পক্ষ থেকে
026924847a.wav,105678,নাইজেরিয়া সরকারের পাশে
0269568166.wav,124878,অনেক আসনেই তাদের
0269d20a96.wav,96078,সশস্ত্র
0269f207ef.wav,115278,মজনু সিনেমা
026a1c6418.wav,108878,পুরো দায়িত্বই কিন্তু রাষ্ট্রের
026a1cb49c.wav,137678,অভ্যন্তরীণ সম্পদ বিভাগে
026af9bd33.wav,108878,মানুষ বোধহয় উদাসীন হয়ে পড়ে
026bdd59e0.wav,86478,সে কি কম সৌভাগ্যের কথা
026bf0d9d6.wav,70478,তাদের সঙ্গে
026c9963b5.wav,80078,ঘটনায় দুঃখ পেতাম
026cf5c079.wav,147278,হিসাব লইবেন
026d35fb06.wav,67278,এই আইনের সামান্য ত্রুটি
026d596edc.wav,99278,পরে সহকর্মীদের কল্যাণে
026e4deb3b.wav,147278,মার্কেটের ভেতরের রাস্তাতেও
026e7f3b02.wav,131278,"আগে হেরোইন, প্যাথেডিন"
026e93d1ac.wav,86478,চার কোটি টাকা ব্যয়ে
026eb46dac.wav,73678,বাসে করে
026ebbfa7c.wav,92878,আব্দুস সবুর
026fb29155.wav,112078,শিয়ালদহ স্টেশন থেকে
026ffba4e5.wav,99278,শিল্প মালিকরা
0270d7fdea.wav,86478,বগুড়া থেকে ৬ জোড়া
027108e2f4.wav,192078,বাংলাদেশে সাগরতীরে অবকাশ কাটানোর প্রবণতা বছরে বছরে বাড়ছে।
0271633057.wav,92878,জ্ঞানের একমাত্র বস্তু
02716b1d50.wav,83278,মন্দার আগে
02725809c8.wav,259278,মোনাজাতে অংশ নিতে ভোর থেকেই পায়ে হেঁটে ইজতেমা ময়দানের দিকে আসেন আশপাশের মুসল্লিরা।
02729ecbf9.wav,115278,ওই অঞ্চলে
0272cce5ee.wav,92878,মধ্যবিত্ত দর্শকের
0272e14de9.wav,76878,কুল
0272f17199.wav,115278,সেখানকার ব্যবসায়ীরা জানান
02732f88bf.wav,124878,ধরমপুর ঘাট থেকে
02734bc861.wav,153678,জাদুঘর করার উদ্যোগ নেয়ার
027383240e.wav,150478,অ্যাকিলিসের গোড়ালি
0273fb95a7.wav,83278,প্রাথমিক পুঁজি
02742b76cf.wav,73678,আর তাই সে
02746098e5.wav,73678,খবর দিল
0274a54344.wav,140878,তাকে স্বাগত জানানো হয়
0274ab6fb0.wav,102478,চলবে ১ ফেব্রুয়ারি পর্যন্ত
0274ca1b2e.wav,92878,চুল শ্যাম্পু করে
0274d28d04.wav,105678,ফটো-সাংবাদিক
0274ebe0ec.wav,105678,অরণ্যানী জনবসতি
0275a6696f.wav,86478,বিভিন্ন ওয়েবসাইটে
0275f5ddf9.wav,99278,চেতনার পরিবর্তন
02761d5e2a.wav,124878,নিরাসে প্রবৃত্ত হইলেন
02764d8640.wav,70478,বিল অঞ্চল
0276797b6c.wav,83278,ফোরাম
02767ffa25.wav,96078,তবে দুধ দিয়ে তৈরি
027685e974.wav,102478,বিগত বেশ কয়েকটা
02769c87f9.wav,96078,রাজ্য সরকার
0276fe98a6.wav,96078,যথাক্রমে ২ কোটি ৩৬ লাখ
0277820dce.wav,150478,তাকে মারধর করতো
02779bc976.wav,115278,একাডেমির নিরাপত্তাকর্মীবৃন্দ
0277cd165e.wav,201678,তাদের সম্ভাব্য ক্রেতা মনে করে
02785867f8.wav,163278,যে টুর্নামেন্টে বাংলাদেশের খেলা
0278ec064a.wav,166478,যুক্তিতর্ক উপস্থাপন শেষ করেন
0279509b34.wav,105678,কখন প্রানটা যাবে
0279d26e7c.wav,99278,অশুভের প্রতীক নয়
027a25e42a.wav,102478,দিলীপ বড়ুয়া
027a453672.wav,118478,এ কি সত্যিই কোনও সমাধান
027a4af463.wav,92878,সৌরভ ভরদ্বাজ
027a95f56a.wav,99278,পদ্মাসেতুর মূল কাজ শেষ
027acd8cf8.wav,108878,একপর্যায়ে মৃত্যুবরণ করেন
027ae60263.wav,102478,নেতৃত্বে ও আন্দোলনে
027b03a0fd.wav,89678,আয়োজন করে সরি বলার
027b3ec222.wav,115278,আন-অ্যাম্বিশাস পার্সন
027b4c8425.wav,96078,ফেনা বের হচ্ছিল
027bb823f4.wav,240078,সিদ্ধার্থ মালহোত্রা
027bc144f2.wav,83278,বলতে পারি না
027c67ca67.wav,124878,আন্তর্জাতিক মাতৃভাষা দিবস
027cddb4fe.wav,121678,এবং এখনও পাওয়া যাচ্ছে
027d0df3c5.wav,108878,বাহিনীর মহাপরিচালক
027d6dd821.wav,60878,নারী দিবস
027e1116e3.wav,108878,বাবার গলা
027e7b98e3.wav,134478,তিনি তেজস্ক্রিয়তা আবিষ্কারের জন্য
027eae8033.wav,118478,মনে করেন অগ্রজরা
027ed8e587.wav,160078,একটা সাইনবোর্ডেও লেখা আছে
027f4d55db.wav,64078,তখন তারা
027f594901.wav,112078,চারিত্রিক ও নৈতিক অধঃপতনের
027fbae324.wav,86478,বিভক্ত করা হয়
